id,source,brand,product_url,title,category,gender,price,sale,description,image_url,second_hand
,scraper-bound,Bound,https://wearebound.com/products/classic-stripe-tee-cream,CLASSIC STRIPE TEE - CREAM,T-Shirts,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_27_8_6ca69719-3a85-409f-ad7a-ffcab6135223.jpg?v=1773768984,False
,scraper-bound,Bound,https://wearebound.com/products/nautico-stripe-tee,NAUTICO STRIPE TEE,T-Shirts,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_8_131.jpg?v=1773746407,False
,scraper-bound,Bound,https://wearebound.com/products/stripe-jacquard-ocean-shorts,STRIPE JACQUARD OCEAN SHORTS,Shorts,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_56_2.jpg?v=1773746474,False
,scraper-bound,Bound,https://wearebound.com/products/stripe-jacquard-ocean-shirt,STRIPE JACQUARD OCEAN SHIRT,Shirts,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_55_1806.jpg?v=1773615942,False
,scraper-bound,Bound,https://wearebound.com/products/stripe-jacquard-rust-shorts,STRIPE JACQUARD RUST SHORTS,Shorts,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_55_1843.jpg?v=1773615916,False
,scraper-bound,Bound,https://wearebound.com/products/stripe-jacquard-rust-shirt,STRIPE JACQUARD RUST SHIRT,Shirts,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_55_1760.jpg?v=1773615880,False
,scraper-bound,Bound,https://wearebound.com/products/oxford-cotton-windbreaker,OXFORD COTTON WINDBREAKER,,UNISEX,176USD,176USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_52_1642.jpg?v=1773615829,False
,scraper-bound,Bound,https://wearebound.com/products/porto-herringbone-stripe-shirt-cream,PORTO HERRINGBONE STRIPE SHIRT - CREAM,Shirts,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_39_1271_5f082731-e3a8-4756-93b7-cbf59d1c4786.jpg?v=1773695671,False
,scraper-bound,Bound,https://wearebound.com/products/half-button-script-oxford-shirt,HALF BUTTON SCRIPT OXFORD SHIRT,Shirts,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_4_215.jpg?v=1773614529,False
,scraper-bound,Bound,https://wearebound.com/products/lordelo-stripe-longsleeve-shirt-navy,LORDELO STRIPE LONGSLEEVE SHIRT - NAVY,Shirts,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_5_253.jpg?v=1773614625,False
,scraper-bound,Bound,https://wearebound.com/products/lordelo-stripe-longsleeve-shirt-ecru,LORDELO STRIPE LONGSLEEVE SHIRT - ECRU,Shirts,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_26_9.jpg?v=1773746688,False
,scraper-bound,Bound,https://wearebound.com/products/porto-linen-trouser-sand,BOTANIC SHIRT - ECRU,Shirts,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_9_26.jpg?v=1773614741,False
,scraper-bound,Bound,https://wearebound.com/products/porto-linen-trouser-charcoal,CANVAS RELAXED TROUSERS - CHARCOAL,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_25_7.jpg?v=1773746789,False
,scraper-bound,Bound,https://wearebound.com/products/wide-pleated-trouser-camel,WIDE PLEATED TROUSERS - CAMEL,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_6_2.jpg?v=1773614883,False
,scraper-bound,Bound,https://wearebound.com/products/wide-pleated-short-camel,WIDE PLEATED SHORTS - CAMEL,Shorts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_7_3.jpg?v=1773746886,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-trousers-stone,EMBROIDERED RIBIERA TROUSERS - STONE,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_13_510.jpg?v=1773614935,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-trousers-navy,EMBROIDERED RIBIERA TROUSERS - NAVY,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_29_947.jpg?v=1773614993,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-shorts-navy,EMBROIDERED RIBIERA SHORTS - NAVY,Shorts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_34_1097.jpg?v=1773615082,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-shirt-cream,EMBROIDERED RIBIERA SHIRT - CREAM,Shirts,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_51--_1603.jpg?v=1773615140,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-shirt-navy,EMBROIDERED RIBIERA SHIRT - NAVY,Shirts,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_36_1175.jpg?v=1773615189,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-jacket-navy,EMBROIDERED RIBIERA JACKET - NAVY,Jackets & Coats,UNISEX,169USD,169USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_30_967.jpg?v=1773615239,False
,scraper-bound,Bound,https://wearebound.com/products/embroidered-ribiera-jacket-stone,EMBROIDERED RIBIERA JACKET - STONE,Jackets & Coats,UNISEX,169USD,169USD,,http://wearebound.com/cdn/shop/files/BOUND_LOOK_14_537.jpg?v=1773615273,False
